time,adxl_acceleration_x,adxl_acceleration_y,adxl_acceleration_z,mpl_altitude,mpu_acceleration_x,mpu_acceleration_y,mpu_acceleration_z,mpu_gyroscope_x,mpu_gyroscope_y,mpu_gyroscope_z,mpu_magnetometer_x,mpu_magnetometer_y,mpu_magnetometer_z
1605249650.9791,-3.8442,-31.6166,40.1288,0.3125,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249651.0034,-3.7265,-31.4205,40.1288,0.6250,-0.0760,-0.2760,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249651.0275,-3.7265,-31.6166,40.1288,-0.1875,-0.0760,-0.2730,0.6630,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249651.0517,-3.6088,-31.4597,40.1288,0.0000,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249651.0770,-3.4127,-31.4205,40.1288,-0.2500,-0.0760,-0.2760,0.6610,28.4500,-35.0830,-11.6790,-6.8970,-9.8880,0.7320
1605249651.1011,-3.6481,-31.4597,40.1288,1.5625,-0.0760,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.7320
1605249651.1253,-3.5696,-31.6166,40.1288,0.3750,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249651.1495,-3.6088,-31.4990,40.1288,0.0000,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.5490
1605249651.1739,-3.8442,-31.7343,40.1288,0.6875,-0.0750,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249651.1994,-3.7265,-31.6166,40.1288,1.6875,-0.0750,-0.2720,0.6610,29.6720,-34.5540,-13.2030,-6.8970,-9.8270,0.6710
1605249651.2237,-3.4912,-31.2244,40.1288,-1.3750,-0.0760,-0.2740,0.6560,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249651.2482,-3.6873,-31.4205,40.1288,2.4375,-0.0780,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6100
1605249651.2724,-3.8834,-31.7343,40.1288,4.0001,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.7320
1605249651.2968,-3.8050,-31.5774,40.1288,1.6875,-0.0760,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249651.3222,-3.4912,-31.4205,40.1288,1.4375,-0.0750,-0.2730,0.6620,29.1480,-34.7300,-13.0340,-6.7750,-9.8270,0.6100
1605249651.3465,-3.6481,-31.6951,40.1288,0.6250,-0.0750,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249651.3708,-3.8442,-31.6166,40.1288,-0.6250,-0.0780,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.6100
1605249651.3949,-3.7658,-31.4205,40.1288,-0.1875,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249651.4190,-3.6088,-31.5774,40.1288,1.0000,-0.0760,-0.2730,0.6560,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249651.4444,-3.9227,-31.6559,40.1288,1.1250,-0.0750,-0.2750,0.6600,28.6240,-34.9060,-14.2180,-6.9580,-9.7660,0.6100
1605249651.4687,-3.6481,-31.5774,40.1288,0.1250,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249651.4928,-3.7658,-31.4990,40.1288,0.9375,-0.0770,-0.2710,0.6620,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249651.5172,-3.6088,-31.3813,40.1288,0.1250,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6100
1605249651.5413,-3.5696,-31.5382,40.1288,-1.5625,-0.0770,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249651.5657,-3.7658,-31.6559,40.1288,1.7500,-0.0750,-0.2770,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249651.5912,-3.8442,-31.6166,40.1288,2.2500,-0.0760,-0.2750,0.6580,28.6240,-35.6120,-13.2030,-6.8970,-9.8270,0.6710
1605249651.6156,-3.6481,-31.3028,40.1288,0.0625,-0.0760,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249651.6399,-3.6481,-31.3421,40.1288,-1.5000,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249651.6640,-3.8050,-31.4990,40.1288,-1.1250,-0.0770,-0.2760,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249651.6882,-3.6088,-31.5382,40.1288,2.2500,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249651.7137,-3.8834,-31.4597,40.1288,0.5000,-0.0750,-0.2750,0.6610,28.6240,-35.9640,-12.8640,-6.8360,-9.8880,0.6710
1605249651.7378,-3.6481,-31.5382,40.1288,2.5625,-0.0760,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249651.7620,-3.7265,-31.3421,40.1288,-0.9375,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249651.7863,-3.6481,-31.4990,40.1288,1.4375,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6710
1605249651.8105,-3.6481,-31.3813,40.1288,0.6250,-0.0760,-0.2740,0.6640,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249651.8360,-3.4912,-31.5774,40.1288,-0.0625,-0.0760,-0.2750,0.6610,28.7990,-34.7300,-13.0340,-6.9580,-9.7660,0.7320
1605249651.8604,-3.8442,-31.5382,40.1288,3.0625,-0.0770,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249651.8847,-3.6873,-31.4597,40.1288,-0.8125,-0.0760,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249651.9090,-3.8442,-31.5382,40.1288,0.1250,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249651.9332,-3.5696,-31.4597,40.1288,2.5000,-0.0740,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249651.9587,-3.6481,-31.5382,40.1288,-1.2500,-0.0770,-0.2750,0.6600,28.2750,-35.9640,-12.8640,-6.8360,-9.7660,0.6100
1605249651.9863,-3.7658,-31.5774,40.1288,0.7500,-0.0760,-0.2760,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249652.0106,-3.8442,-31.6559,40.1288,-2.1875,-0.0760,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249652.0348,-3.6481,-31.6951,40.1288,1.3750,-0.0780,-0.2750,0.6640,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.5490
1605249652.0588,-3.9227,-31.4205,40.1288,-0.1250,-0.0760,-0.2750,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249652.0841,-3.6088,-31.6166,40.1288,3.7501,-0.0760,-0.2750,0.6600,29.4970,-35.0830,-12.0180,-6.8360,-9.7050,0.6710
1605249652.1083,-3.8050,-31.3813,40.1288,0.3125,-0.0740,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249652.1324,-3.6873,-31.6166,40.1288,2.0625,-0.0770,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249652.1567,-3.6873,-31.5382,40.1288,0.4375,-0.0770,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249652.1808,-3.4912,-31.4205,40.1288,-0.9375,-0.0740,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249652.2051,-3.6481,-31.4990,40.1288,0.3750,-0.0770,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.5490
1605249652.2307,-3.9227,-32.0481,40.1288,0.8750,-0.0740,-0.2730,0.6630,29.6720,-35.6120,-13.2030,-6.8360,-9.8270,0.5490
1605249652.2549,-3.6088,-31.7343,40.1288,-2.6250,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249652.2791,-3.7658,-31.6559,40.1288,2.1875,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249652.3034,-3.5304,-31.4990,40.1288,2.0000,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249652.3281,-3.8834,-31.6559,40.1288,0.2500,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249652.3535,-3.6481,-31.4597,40.1288,2.4375,-0.0760,-0.2760,0.6590,31.0680,-33.8490,-12.5260,-6.8360,-9.8270,0.6100
1605249652.3775,-3.6481,-31.3813,40.1288,1.3125,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249652.4017,-3.8442,-31.7735,40.1288,0.2500,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.5490
1605249652.4257,-3.5304,-31.3421,40.1288,-0.0625,-0.0760,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249652.4499,-3.8442,-31.5774,40.1288,2.5000,-0.0770,-0.2720,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249652.4753,-3.6873,-31.4597,40.1288,1.8125,-0.0750,-0.2730,0.6580,29.8460,-34.7300,-13.0340,-6.8360,-9.7050,0.6710
1605249652.4996,-3.6481,-31.4990,40.1288,0.6250,-0.0780,-0.2710,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249652.5238,-3.6088,-31.4990,40.1288,2.5625,-0.0760,-0.2760,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249652.5481,-3.8834,-31.5382,40.1288,2.0000,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249652.5723,-3.5696,-31.5774,40.1288,-1.0625,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.4880
1605249652.5978,-3.6873,-31.5774,40.1288,2.1250,-0.0750,-0.2750,0.6600,30.0210,-34.2010,-12.8640,-6.8360,-9.8270,0.6710
1605249652.6221,-3.7658,-31.5382,40.1288,2.6250,-0.0730,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249652.6464,-3.8442,-31.5382,40.1288,-1.6250,-0.0750,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249652.6707,-3.5696,-31.4990,40.1288,-1.2500,-0.0760,-0.2740,0.6640,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249652.6948,-3.7265,-31.6951,40.1288,2.0000,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249652.7203,-4.1188,-31.6559,40.1288,2.2500,-0.0770,-0.2740,0.6610,29.3220,-35.6120,-11.8490,-6.8970,-9.8270,0.7320
1605249652.7444,-3.7265,-31.6166,40.1288,1.3750,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249652.7687,-3.3735,-31.4205,40.1288,0.3750,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249652.7927,-3.6873,-31.4990,40.1288,0.0625,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249652.8171,-3.8834,-31.8128,40.1288,0.3750,-0.0750,-0.2740,0.6560,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249652.8424,-3.7265,-31.4597,40.1288,-0.6875,-0.0750,-0.2740,0.6590,29.8460,-35.0830,-12.6950,-6.9580,-9.8270,0.7320
1605249652.8667,-4.0011,-31.5774,40.1288,0.7500,-0.0760,-0.2760,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.5490
1605249652.8909,-3.6873,-31.4990,40.1288,1.3750,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249652.9152,-3.7265,-31.5774,40.1288,-1.5000,-0.0770,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249652.9395,-3.6481,-31.3813,40.1288,-0.2500,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.7320
1605249652.9638,-3.8442,-31.6166,40.1288,1.0625,-0.0770,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249652.9893,-3.6088,-31.5774,40.1288,0.6875,-0.0770,-0.2740,0.6610,30.1950,-35.4350,-12.6950,-6.8360,-9.7050,0.6710
1605249653.0136,-3.7265,-31.7343,40.1288,2.3750,-0.0740,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.5490
1605249653.0377,-3.6873,-31.8128,40.1288,2.3750,-0.0740,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249653.0617,-3.6481,-31.5382,40.1288,0.6250,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249653.0857,-4.0403,-31.6166,40.1288,4.7501,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249653.1111,-3.6088,-31.6951,40.1288,1.0000,-0.0770,-0.2740,0.6630,29.1480,-35.0830,-13.0340,-6.7750,-9.7660,0.7320
1605249653.1381,-3.4912,-31.6951,40.1288,-0.2500,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7140,-9.8880,0.6100
1605249653.1624,-3.6481,-31.3813,40.1288,0.6250,-0.0760,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.6100
1605249653.1867,-3.6088,-31.6951,40.1288,-2.0625,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249653.2109,-3.6481,-31.5382,40.1288,1.0625,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249653.2365,-3.8442,-31.5774,40.1288,0.8750,-0.0760,-0.2730,0.6620,28.2750,-35.9640,-13.5410,-6.7750,-9.7660,0.5490
1605249653.2608,-3.5696,-31.4990,40.1288,0.6250,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249653.2850,-3.6481,-31.5382,40.1288,1.6250,-0.0730,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7930
1605249653.3094,-3.6088,-31.6951,40.1288,0.7500,-0.0730,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6710
1605249653.3338,-3.9619,-31.8128,40.1288,-1.6250,-0.0770,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249653.3593,-3.5696,-31.4205,40.1288,-0.3750,-0.0760,-0.2740,0.6590,27.7520,-34.0250,-12.6950,-6.8970,-9.8270,0.5490
1605249653.3834,-3.8050,-31.4205,40.1288,1.6875,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249653.4075,-3.6088,-31.5382,40.1288,1.1875,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6710
1605249653.4315,-3.7658,-31.5382,40.1288,-0.2500,-0.0760,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249653.4557,-3.5696,-31.4597,40.1288,2.6875,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249653.4812,-3.6481,-31.4990,40.1288,1.3125,-0.0750,-0.2750,0.6590,29.8460,-35.0830,-12.3560,-6.8360,-9.8880,0.5490
1605249653.5055,-3.8050,-31.6951,40.1288,-0.8125,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249653.5304,-3.5696,-31.4990,40.1288,4.2501,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249653.5546,-3.7265,-31.3813,40.1288,0.3750,-0.0780,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249653.5789,-3.6088,-31.5774,40.1288,-1.0625,-0.0750,-0.2730,0.6550,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249653.6030,-3.6481,-31.7343,40.1288,0.5000,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249653.6284,-3.6481,-31.5774,40.1288,0.7500,-0.0750,-0.2740,0.6580,28.7990,-35.0830,-12.6950,-6.7750,-9.8270,0.6710
1605249653.6526,-4.0011,-31.8128,40.1288,0.6250,-0.0760,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.5490
1605249653.6769,-3.6481,-31.4990,40.1288,2.6875,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249653.7010,-3.8442,-31.5382,40.1288,3.0625,-0.0730,-0.2780,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249653.7251,-3.4127,-31.4597,40.1288,-0.7500,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.9490,0.6100
1605249653.7507,-3.6481,-31.4597,40.1288,0.6250,-0.0740,-0.2740,0.6620,29.8460,-34.7300,-13.3720,-6.8970,-9.7660,0.7320
1605249653.7747,-3.8050,-31.4205,40.1288,-1.0625,-0.0750,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249653.7990,-3.6088,-31.4990,40.1288,0.7500,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249653.8233,-3.6481,-31.3028,40.1288,-0.4375,-0.0740,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249653.8475,-3.6481,-31.5382,40.1288,1.9375,-0.0760,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6710
1605249653.8731,-3.4127,-31.7735,40.1288,0.1250,-0.0750,-0.2760,0.6600,30.8930,-35.0830,-11.6790,-6.8970,-9.7660,0.6100
1605249653.8972,-3.5696,-31.4990,40.1288,1.3750,-0.0750,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249653.9214,-4.0796,-31.5774,40.1288,0.0000,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.7320
1605249653.9457,-3.7265,-31.5382,40.1288,3.3126,-0.0770,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249653.9700,-3.6873,-31.5382,40.1288,-0.1875,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249653.9952,-3.8442,-31.6166,40.1288,0.2500,-0.0770,-0.2740,0.6600,30.7190,-34.2010,-13.5410,-6.8970,-9.7660,0.6100
1605249654.0196,-3.8050,-31.4597,40.1288,2.0000,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249654.0437,-3.5304,-31.5382,40.1288,1.1250,-0.0780,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.6440,0.6100
1605249654.0679,-3.6481,-31.4990,40.1288,1.3750,-0.0760,-0.2760,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249654.0921,-3.5696,-31.4990,40.1288,0.6875,-0.0750,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249654.1176,-3.6088,-31.5774,40.1288,0.8125,-0.0760,-0.2730,0.6610,29.4970,-35.7880,-12.0180,-6.8970,-9.8270,0.6100
1605249654.1420,-3.7658,-31.5774,40.1288,1.0000,-0.0780,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249654.1664,-3.6481,-31.4990,40.1288,-0.8125,-0.0760,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249654.1906,-3.8834,-31.7343,40.1288,0.8750,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.2149,-3.6088,-31.4597,40.1288,-2.4375,-0.0780,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.2405,-3.7265,-31.5382,40.1288,4.7501,-0.0760,-0.2760,0.6590,30.1950,-34.0250,-14.0490,-6.7750,-9.7660,0.5490
1605249654.2648,-3.4519,-31.6559,40.1288,-0.6875,-0.0760,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249654.2893,-3.6088,-31.6951,40.1288,0.8750,-0.0780,-0.2750,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249654.3204,-3.6088,-31.5382,40.1288,1.9375,-0.0760,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.3471,-3.6873,-31.4990,40.1288,-0.4375,-0.0750,-0.2760,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249654.3723,-3.6088,-31.4597,40.1288,1.8125,-0.0760,-0.2740,0.6600,30.3700,-34.9060,-11.8490,-6.7140,-9.8270,0.6100
1605249654.3965,-3.6481,-31.4990,40.1288,1.2500,-0.0750,-0.2760,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6710
1605249654.4205,-3.6088,-31.5774,40.1288,-0.4375,-0.0740,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.7320
1605249654.4447,-3.6481,-31.4990,40.1288,2.6250,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249654.4690,-3.7265,-31.4990,40.1288,1.2500,-0.0740,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249654.4945,-3.6481,-31.4597,40.1288,2.3750,-0.0760,-0.2750,0.6580,30.5440,-34.7300,-13.7110,-6.8360,-9.8270,0.6710
1605249654.5187,-3.9227,-31.9305,40.1288,1.6875,-0.0750,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6100
1605249654.5430,-3.5696,-31.5774,40.1288,3.2500,-0.0750,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.5672,-3.7658,-31.5382,40.1288,3.3126,-0.0770,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249654.5913,-3.8442,-31.4990,40.1288,3.4376,-0.0750,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249654.6156,-3.6088,-31.5382,40.1288,0.9375,-0.0760,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.5490
1605249654.6411,-3.8050,-31.4205,40.1288,-0.3125,-0.0770,-0.2740,0.6590,29.8460,-34.3780,-13.0340,-6.8970,-9.8880,0.6100
1605249654.6652,-3.6481,-31.5382,40.1288,2.1250,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249654.6895,-3.6481,-31.4597,40.1288,-0.5625,-0.0730,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.7139,-3.6481,-31.4990,40.1288,-0.3125,-0.0770,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249654.7383,-3.5696,-31.4990,40.1288,1.6875,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.7636,-3.5304,-31.4597,40.1288,0.9375,-0.0750,-0.2740,0.6620,28.1010,-34.3780,-14.0490,-6.7750,-9.8880,0.5490
1605249654.7890,-3.9227,-31.5382,40.1288,-0.6250,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249654.8140,-3.6873,-31.4990,40.1288,1.3750,-0.0770,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.5490
1605249654.8384,-3.8050,-31.8128,40.1288,0.5625,-0.0770,-0.2730,0.6560,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249654.8625,-3.6481,-31.5774,40.1288,2.0625,-0.0750,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.7320
1605249654.8883,-3.8834,-31.7343,40.1288,2.0000,-0.0740,-0.2740,0.6640,29.6720,-35.2590,-12.5260,-6.8360,-9.8880,0.6710
1605249654.9124,-3.7265,-31.5774,40.1288,1.7500,-0.0760,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249654.9369,-3.8050,-31.3421,40.1288,1.0000,-0.0740,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249654.9611,-3.6088,-31.4990,40.1288,1.9375,-0.0760,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249654.9853,-3.7265,-31.4990,40.1288,1.0000,-0.0780,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249655.0107,-3.6088,-31.5774,40.1288,1.1250,-0.0750,-0.2750,0.6620,29.6720,-35.2590,-12.5260,-6.8970,-9.8880,0.6100
1605249655.0348,-3.6873,-31.6559,40.1288,0.0625,-0.0740,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249655.0590,-3.7265,-31.7343,40.1288,-0.5625,-0.0760,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249655.0832,-3.6481,-31.4597,40.1288,2.2500,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6710
1605249655.1073,-3.4127,-31.4990,40.1288,1.2500,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249655.1326,-3.6088,-31.5774,40.1288,-1.3125,-0.0750,-0.2740,0.6620,28.6240,-34.9060,-13.2030,-6.8970,-9.8880,0.6710
1605249655.1570,-3.7265,-31.6951,40.1288,2.2500,-0.0770,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249655.1811,-3.5696,-31.4990,40.1288,1.6250,-0.0780,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.9490,0.6100
1605249655.2055,-3.6481,-31.4990,40.1288,-0.1875,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
